backdoor_accuracy,triggered_anomaly_total,triggered_anomaly_misclassified,features_found,features_missing,round,attack_active,accuracy_drop
0.2891566265060241,83,24,83,0,469,False,0.0052631578947367474
0.20481927710843373,83,17,83,0,470,False,0.007894736842105177
0.25301204819277107,83,21,83,0,471,False,0.002631578947368318
0.25301204819277107,83,21,83,0,472,False,0.013157894736842035
0.3373493975903614,83,28,83,0,473,False,0.03157894736842104
0.24096385542168675,83,20,83,0,474,False,0.002631578947368318
0.3373493975903614,83,28,83,0,475,False,0.02894736842105261
0.30120481927710846,83,25,83,0,476,False,0.0
0.1927710843373494,83,16,83,0,477,False,-0.007894736842105288
0.25301204819277107,83,21,83,0,478,False,0.0
0.27710843373493976,83,23,83,0,479,False,0.0
0.18072289156626506,83,15,83,0,480,False,0.007894736842105177
0.2289156626506024,83,19,83,0,481,False,0.015789473684210464
0.26506024096385544,83,22,83,0,482,False,0.013157894736842035
0.27710843373493976,83,23,83,0,483,False,0.010526315789473606
0.24096385542168675,83,20,83,0,484,False,0.018421052631578894
0.26506024096385544,83,22,83,0,485,False,0.007894736842105177
0.18072289156626506,83,15,83,0,486,False,0.015789473684210464
0.3493975903614458,83,29,83,0,487,False,0.010526315789473606
0.18072289156626506,83,15,83,0,488,False,0.007894736842105177
0.20481927710843373,83,17,83,0,489,False,0.018421052631578894
0.1927710843373494,83,16,83,0,490,False,0.015789473684210464
0.3373493975903614,83,28,83,0,491,False,0.021052631578947323
0.25301204819277107,83,21,83,0,492,False,-0.0026315789473684292
0.20481927710843373,83,17,83,0,493,False,0.02631578947368418
0.24096385542168675,83,20,83,0,494,False,0.021052631578947323
0.2289156626506024,83,19,83,0,495,False,0.015789473684210464
0.25301204819277107,83,21,83,0,496,False,0.010526315789473606
0.26506024096385544,83,22,83,0,497,False,0.02631578947368418
0.26506024096385544,83,22,83,0,498,False,0.015789473684210464
0.24096385542168675,83,20,83,0,499,False,0.018421052631578894
0.1927710843373494,83,16,83,0,500,False,0.0368421052631579
0.2289156626506024,83,19,83,0,501,False,0.018421052631578894
0.27710843373493976,83,23,83,0,502,False,0.013157894736842035
0.14457831325301204,83,12,83,0,503,False,0.039473684210526216
0.26506024096385544,83,22,83,0,504,False,0.02631578947368418
0.21686746987951808,83,18,83,0,505,False,0.02631578947368418
0.21686746987951808,83,18,83,0,506,False,0.03421052631578947
0.21686746987951808,83,18,83,0,507,False,0.023684210526315752
0.1686746987951807,83,14,83,0,508,False,0.02631578947368418
0.25301204819277107,83,21,83,0,509,False,0.010526315789473606
0.25301204819277107,83,21,83,0,510,False,0.007894736842105177
0.26506024096385544,83,22,83,0,511,False,0.007894736842105177
0.3493975903614458,83,29,83,0,512,False,0.021052631578947323
0.24096385542168675,83,20,83,0,513,False,-0.007894736842105288
0.20481927710843373,83,17,83,0,514,False,-0.0052631578947368585
0.18072289156626506,83,15,83,0,515,False,0.007894736842105177
0.1927710843373494,83,16,83,0,516,False,0.018421052631578894
0.18072289156626506,83,15,83,0,517,False,0.03157894736842104
0.1927710843373494,83,16,83,0,518,False,0.03157894736842104
0.26506024096385544,83,22,83,0,519,False,0.02631578947368418
0.2289156626506024,83,19,83,0,520,False,0.03157894736842104
0.21686746987951808,83,18,83,0,521,False,0.018421052631578894
0.2289156626506024,83,19,83,0,522,False,0.042105263157894646
0.25301204819277107,83,21,83,0,523,False,0.03157894736842104
0.25301204819277107,83,21,83,0,524,False,0.015789473684210464
0.2289156626506024,83,19,83,0,525,False,0.015789473684210464
0.25301204819277107,83,21,83,0,526,False,0.023684210526315752
0.27710843373493976,83,23,83,0,527,False,0.021052631578947323
0.21686746987951808,83,18,83,0,528,False,0.007894736842105177
0.20481927710843373,83,17,83,0,529,False,0.018421052631578894
0.18072289156626506,83,15,83,0,530,False,0.0052631578947367474
0.2289156626506024,83,19,83,0,531,False,0.002631578947368318
0.21686746987951808,83,18,83,0,532,False,0.007894736842105177
0.20481927710843373,83,17,83,0,533,False,0.007894736842105177
0.21686746987951808,83,18,83,0,534,False,0.0052631578947367474
0.25301204819277107,83,21,83,0,535,False,0.023684210526315752
0.26506024096385544,83,22,83,0,536,False,0.018421052631578894
0.3132530120481928,83,26,83,0,537,False,0.013157894736842035
0.26506024096385544,83,22,83,0,538,False,0.02631578947368418
0.27710843373493976,83,23,83,0,539,False,0.023684210526315752
0.27710843373493976,83,23,83,0,540,False,0.010526315789473606
0.26506024096385544,83,22,83,0,541,False,0.013157894736842035
0.1686746987951807,83,14,83,0,542,False,0.013157894736842035
0.3253012048192771,83,27,83,0,543,False,0.0368421052631579
0.20481927710843373,83,17,83,0,544,False,0.010526315789473606
0.1927710843373494,83,16,83,0,545,False,0.0052631578947367474
0.18072289156626506,83,15,83,0,546,False,-0.013157894736842146
0.21686746987951808,83,18,83,0,547,False,0.007894736842105177
0.26506024096385544,83,22,83,0,548,False,0.013157894736842035
0.1927710843373494,83,16,83,0,549,False,0.010526315789473606
0.2891566265060241,83,24,83,0,550,False,0.021052631578947323
0.1927710843373494,83,16,83,0,551,False,0.007894736842105177
0.1927710843373494,83,16,83,0,552,False,0.010526315789473606
0.3493975903614458,83,29,83,0,553,False,0.02631578947368418
0.1927710843373494,83,16,83,0,554,False,0.013157894736842035
0.3132530120481928,83,26,83,0,555,False,0.021052631578947323
0.25301204819277107,83,21,83,0,556,False,0.018421052631578894
0.24096385542168675,83,20,83,0,557,False,0.0052631578947367474
0.3373493975903614,83,28,83,0,558,False,0.021052631578947323
0.25301204819277107,83,21,83,0,559,False,0.015789473684210464
0.3253012048192771,83,27,83,0,560,False,0.02631578947368418
0.30120481927710846,83,25,83,0,561,False,0.023684210526315752
0.1686746987951807,83,14,83,0,562,False,0.021052631578947323
0.3132530120481928,83,26,83,0,563,False,0.02631578947368418
0.25301204819277107,83,21,83,0,564,False,0.02631578947368418
0.24096385542168675,83,20,83,0,565,False,0.018421052631578894
0.20481927710843373,83,17,83,0,566,False,0.02631578947368418
0.2891566265060241,83,24,83,0,567,False,0.018421052631578894
0.1566265060240964,83,13,83,0,568,False,0.0052631578947367474
0.25301204819277107,83,21,83,0,569,False,0.023684210526315752
0.3132530120481928,83,26,83,0,570,False,0.03421052631578947
0.3373493975903614,83,28,83,0,571,False,0.018421052631578894
0.3132530120481928,83,26,83,0,572,False,0.023684210526315752
0.26506024096385544,83,22,83,0,573,False,0.023684210526315752
0.20481927710843373,83,17,83,0,574,False,0.015789473684210464
0.30120481927710846,83,25,83,0,575,False,0.02631578947368418
0.21686746987951808,83,18,83,0,576,False,0.023684210526315752
0.21686746987951808,83,18,83,0,577,False,0.015789473684210464
0.1566265060240964,83,13,83,0,578,False,0.0052631578947367474
0.30120481927710846,83,25,83,0,579,False,0.018421052631578894
0.1686746987951807,83,14,83,0,580,False,0.015789473684210464
0.1927710843373494,83,16,83,0,581,False,0.007894736842105177
0.24096385542168675,83,20,83,0,582,False,0.015789473684210464
0.2891566265060241,83,24,83,0,583,False,0.018421052631578894
0.25301204819277107,83,21,83,0,584,False,0.023684210526315752
0.25301204819277107,83,21,83,0,585,False,0.021052631578947323
0.20481927710843373,83,17,83,0,586,False,0.021052631578947323
0.24096385542168675,83,20,83,0,587,False,0.007894736842105177
0.25301204819277107,83,21,83,0,588,False,0.0052631578947367474
0.3132530120481928,83,26,83,0,589,False,0.018421052631578894
0.21686746987951808,83,18,83,0,590,False,0.0052631578947367474
0.3373493975903614,83,28,83,0,591,False,0.03157894736842104
0.1927710843373494,83,16,83,0,592,False,0.015789473684210464
0.2289156626506024,83,19,83,0,593,False,0.023684210526315752
0.1927710843373494,83,16,83,0,594,False,0.021052631578947323
0.25301204819277107,83,21,83,0,595,False,0.023684210526315752
0.18072289156626506,83,15,83,0,596,False,0.0
0.14457831325301204,83,12,83,0,597,False,0.0052631578947367474
0.1566265060240964,83,13,83,0,598,False,-0.007894736842105288
0.27710843373493976,83,23,83,0,599,False,0.02894736842105261
0.24096385542168675,83,20,83,0,600,False,0.02631578947368418
0.21686746987951808,83,18,83,0,601,False,0.015789473684210464
0.27710843373493976,83,23,83,0,602,False,0.02631578947368418
0.2891566265060241,83,24,83,0,603,False,0.023684210526315752
0.21686746987951808,83,18,83,0,604,False,0.013157894736842035
0.2891566265060241,83,24,83,0,605,False,0.02631578947368418
0.30120481927710846,83,25,83,0,606,False,0.021052631578947323
0.25301204819277107,83,21,83,0,607,False,0.021052631578947323
0.1927710843373494,83,16,83,0,608,False,0.0052631578947367474
0.20481927710843373,83,17,83,0,609,False,0.0
0.18072289156626506,83,15,83,0,610,False,0.007894736842105177
0.2289156626506024,83,19,83,0,611,False,0.015789473684210464
0.2891566265060241,83,24,83,0,612,False,0.02894736842105261
0.26506024096385544,83,22,83,0,613,False,0.02894736842105261
0.20481927710843373,83,17,83,0,614,False,0.013157894736842035
0.1927710843373494,83,16,83,0,615,False,0.007894736842105177
0.21686746987951808,83,18,83,0,616,False,0.010526315789473606
0.1566265060240964,83,13,83,0,617,False,0.0052631578947367474
0.27710843373493976,83,23,83,0,618,False,0.018421052631578894
0.2289156626506024,83,19,83,0,619,False,0.015789473684210464
0.24096385542168675,83,20,83,0,620,False,0.0052631578947367474
0.18072289156626506,83,15,83,0,621,False,-0.0026315789473684292
0.24096385542168675,83,20,83,0,622,False,0.023684210526315752
0.20481927710843373,83,17,83,0,623,False,0.010526315789473606
0.26506024096385544,83,22,83,0,624,False,0.015789473684210464
0.18072289156626506,83,15,83,0,625,False,0.002631578947368318
0.21686746987951808,83,18,83,0,626,False,0.018421052631578894
0.18072289156626506,83,15,83,0,627,False,0.0
0.2289156626506024,83,19,83,0,628,False,0.0
0.20481927710843373,83,17,83,0,629,False,-0.0026315789473684292
0.18072289156626506,83,15,83,0,630,False,-0.0026315789473684292
0.25301204819277107,83,21,83,0,631,False,0.02894736842105261
0.20481927710843373,83,17,83,0,632,False,0.010526315789473606
0.24096385542168675,83,20,83,0,633,False,0.0052631578947367474
0.1686746987951807,83,14,83,0,634,False,0.015789473684210464
0.1927710843373494,83,16,83,0,635,False,0.010526315789473606
0.26506024096385544,83,22,83,0,636,False,0.018421052631578894
0.24096385542168675,83,20,83,0,637,False,0.015789473684210464
0.26506024096385544,83,22,83,0,638,False,0.018421052631578894
0.26506024096385544,83,22,83,0,639,False,0.015789473684210464
0.1566265060240964,83,13,83,0,640,False,-0.007894736842105288
0.27710843373493976,83,23,83,0,641,False,0.023684210526315752
0.1927710843373494,83,16,83,0,642,False,0.013157894736842035
0.24096385542168675,83,20,83,0,643,False,0.021052631578947323
0.3373493975903614,83,28,83,0,644,False,0.03421052631578947
0.25301204819277107,83,21,83,0,645,False,0.03157894736842104
0.27710843373493976,83,23,83,0,646,False,0.023684210526315752
0.21686746987951808,83,18,83,0,647,False,0.007894736842105177
0.14457831325301204,83,12,83,0,648,False,0.007894736842105177
0.1566265060240964,83,13,83,0,649,False,0.007894736842105177
0.25301204819277107,83,21,83,0,650,False,0.015789473684210464
0.20481927710843373,83,17,83,0,651,False,0.0052631578947367474
0.1566265060240964,83,13,83,0,652,False,-0.0026315789473684292
0.25301204819277107,83,21,83,0,653,False,0.018421052631578894
0.30120481927710846,83,25,83,0,654,False,0.02631578947368418
0.14457831325301204,83,12,83,0,655,False,0.018421052631578894
0.27710843373493976,83,23,83,0,656,False,0.02894736842105261
0.3253012048192771,83,27,83,0,657,False,0.039473684210526216
0.27710843373493976,83,23,83,0,658,False,0.018421052631578894
0.3614457831325301,83,30,83,0,659,False,0.03421052631578947
0.27710843373493976,83,23,83,0,660,False,0.02894736842105261
0.30120481927710846,83,25,83,0,661,False,0.03157894736842104
0.30120481927710846,83,25,83,0,662,False,0.03157894736842104
0.30120481927710846,83,25,83,0,663,False,0.02631578947368418
0.20481927710843373,83,17,83,0,664,False,-0.0026315789473684292
0.1927710843373494,83,16,83,0,665,False,0.0052631578947367474
0.2289156626506024,83,19,83,0,666,False,0.0
0.27710843373493976,83,23,83,0,667,False,0.010526315789473606
0.21686746987951808,83,18,83,0,668,False,0.013157894736842035
0.30120481927710846,83,25,83,0,669,False,0.023684210526315752
0.26506024096385544,83,22,83,0,670,False,0.002631578947368318
0.27710843373493976,83,23,83,0,671,False,0.021052631578947323
0.25301204819277107,83,21,83,0,672,False,0.015789473684210464
0.2289156626506024,83,19,83,0,673,False,0.021052631578947323
0.1686746987951807,83,14,83,0,674,False,0.0
0.1927710843373494,83,16,83,0,675,False,0.007894736842105177
0.1927710843373494,83,16,83,0,676,False,0.0052631578947367474
0.30120481927710846,83,25,83,0,677,False,0.010526315789473606
0.1927710843373494,83,16,83,0,678,False,-0.0026315789473684292
0.26506024096385544,83,22,83,0,679,False,0.013157894736842035
0.27710843373493976,83,23,83,0,680,False,0.018421052631578894
0.1927710843373494,83,16,83,0,681,False,0.0
0.12048192771084337,83,10,83,0,682,False,0.010526315789473606
0.24096385542168675,83,20,83,0,683,False,0.0
0.20481927710843373,83,17,83,0,684,False,0.0052631578947367474
0.24096385542168675,83,20,83,0,685,False,0.007894736842105177
0.3373493975903614,83,28,83,0,686,False,0.021052631578947323
0.24096385542168675,83,20,83,0,687,False,0.010526315789473606
0.27710843373493976,83,23,83,0,688,False,0.010526315789473606
0.27710843373493976,83,23,83,0,689,False,0.013157894736842035
0.25301204819277107,83,21,83,0,690,False,0.0052631578947367474
0.18072289156626506,83,15,83,0,691,False,0.013157894736842035
0.3253012048192771,83,27,83,0,692,False,0.023684210526315752
0.26506024096385544,83,22,83,0,693,False,-0.0052631578947368585
0.30120481927710846,83,25,83,0,694,False,0.007894736842105177
0.2891566265060241,83,24,83,0,695,False,0.0052631578947367474
0.14457831325301204,83,12,83,0,696,False,-0.0026315789473684292
0.2891566265060241,83,24,83,0,697,False,0.007894736842105177
0.26506024096385544,83,22,83,0,698,False,0.0052631578947367474
0.26506024096385544,83,22,83,0,699,False,0.018421052631578894
0.25301204819277107,83,21,83,0,700,False,0.0052631578947367474
0.25301204819277107,83,21,83,0,701,False,0.010526315789473606
0.24096385542168675,83,20,83,0,702,False,0.007894736842105177
0.20481927710843373,83,17,83,0,703,False,-0.0026315789473684292
0.18072289156626506,83,15,83,0,704,False,0.0052631578947367474
0.2289156626506024,83,19,83,0,705,False,0.010526315789473606
0.25301204819277107,83,21,83,0,706,False,0.010526315789473606
0.27710843373493976,83,23,83,0,707,False,0.0052631578947367474
0.3253012048192771,83,27,83,0,708,False,0.015789473684210464
0.20481927710843373,83,17,83,0,709,False,-0.0026315789473684292
0.21686746987951808,83,18,83,0,710,False,0.0
0.18072289156626506,83,15,83,0,711,False,0.002631578947368318
0.24096385542168675,83,20,83,0,712,False,0.002631578947368318
0.20481927710843373,83,17,83,0,713,False,-0.0052631578947368585
0.21686746987951808,83,18,83,0,714,False,0.002631578947368318
0.30120481927710846,83,25,83,0,715,False,0.002631578947368318
0.27710843373493976,83,23,83,0,716,False,0.0
0.3132530120481928,83,26,83,0,717,False,0.010526315789473606
0.14457831325301204,83,12,83,0,718,False,0.002631578947368318
0.2891566265060241,83,24,83,0,719,False,0.018421052631578894
0.3132530120481928,83,26,83,0,720,False,0.013157894736842035
0.1566265060240964,83,13,83,0,721,False,-0.0052631578947368585
0.24096385542168675,83,20,83,0,722,False,0.002631578947368318
0.1927710843373494,83,16,83,0,723,False,-0.0026315789473684292
0.2289156626506024,83,19,83,0,724,False,0.0052631578947367474
0.18072289156626506,83,15,83,0,725,False,0.002631578947368318
0.24096385542168675,83,20,83,0,726,False,-0.0026315789473684292
0.1927710843373494,83,16,83,0,727,False,0.007894736842105177
0.18072289156626506,83,15,83,0,728,False,0.0
0.2289156626506024,83,19,83,0,729,False,0.0052631578947367474
0.21686746987951808,83,18,83,0,730,False,0.0052631578947367474
0.25301204819277107,83,21,83,0,731,False,0.023684210526315752
0.24096385542168675,83,20,83,0,732,False,0.0052631578947367474
0.3253012048192771,83,27,83,0,733,False,0.02631578947368418
0.24096385542168675,83,20,83,0,734,False,0.007894736842105177
0.27710843373493976,83,23,83,0,735,False,0.015789473684210464
0.18072289156626506,83,15,83,0,736,False,0.0052631578947367474
0.20481927710843373,83,17,83,0,737,False,0.007894736842105177
0.18072289156626506,83,15,83,0,738,False,0.010526315789473606
0.20481927710843373,83,17,83,0,739,False,0.013157894736842035
0.2289156626506024,83,19,83,0,740,False,0.021052631578947323
0.1927710843373494,83,16,83,0,741,False,0.0
0.1927710843373494,83,16,83,0,742,False,0.007894736842105177
0.2891566265060241,83,24,83,0,743,False,0.02894736842105261
0.24096385542168675,83,20,83,0,744,False,0.015789473684210464
0.14457831325301204,83,12,83,0,745,False,0.0
0.26506024096385544,83,22,83,0,746,False,0.021052631578947323
0.20481927710843373,83,17,83,0,747,False,0.002631578947368318
0.1927710843373494,83,16,83,0,748,False,0.007894736842105177
0.1566265060240964,83,13,83,0,749,False,0.010526315789473606
0.1566265060240964,83,13,83,0,750,False,0.002631578947368318
0.18072289156626506,83,15,83,0,751,False,0.0
0.1566265060240964,83,13,83,0,752,False,0.010526315789473606
0.3373493975903614,83,28,83,0,753,False,0.0368421052631579
0.2289156626506024,83,19,83,0,754,False,0.010526315789473606
0.26506024096385544,83,22,83,0,755,False,0.010526315789473606
0.3253012048192771,83,27,83,0,756,False,0.039473684210526216
0.1566265060240964,83,13,83,0,757,False,0.007894736842105177
0.21686746987951808,83,18,83,0,758,False,0.007894736842105177
0.1566265060240964,83,13,83,0,759,False,0.0052631578947367474
0.18072289156626506,83,15,83,0,760,False,-0.0052631578947368585
0.1566265060240964,83,13,83,0,761,False,0.010526315789473606
0.13253012048192772,83,11,83,0,762,False,0.018421052631578894
0.1927710843373494,83,16,83,0,763,False,0.0
0.21686746987951808,83,18,83,0,764,False,0.010526315789473606
0.25301204819277107,83,21,83,0,765,False,0.010526315789473606
0.1566265060240964,83,13,83,0,766,False,-0.0026315789473684292
0.21686746987951808,83,18,83,0,767,False,-0.0026315789473684292
0.2289156626506024,83,19,83,0,768,False,0.007894736842105177
0.2289156626506024,83,19,83,0,769,False,0.015789473684210464
0.27710843373493976,83,23,83,0,770,False,0.015789473684210464
0.3614457831325301,83,30,83,0,771,False,0.03421052631578947
0.2891566265060241,83,24,83,0,772,False,0.023684210526315752
0.25301204819277107,83,21,83,0,773,False,0.0052631578947367474
0.27710843373493976,83,23,83,0,774,False,0.021052631578947323
0.20481927710843373,83,17,83,0,775,False,0.002631578947368318
0.1927710843373494,83,16,83,0,776,False,0.018421052631578894
0.2289156626506024,83,19,83,0,777,False,0.02631578947368418
0.2891566265060241,83,24,83,0,778,False,0.023684210526315752
0.2891566265060241,83,24,83,0,779,False,0.03157894736842104
0.20481927710843373,83,17,83,0,780,False,0.010526315789473606
0.3493975903614458,83,29,83,0,781,False,0.02631578947368418
0.27710843373493976,83,23,83,0,782,False,0.015789473684210464
0.25301204819277107,83,21,83,0,783,False,0.018421052631578894
0.14457831325301204,83,12,83,0,784,False,0.010526315789473606
0.26506024096385544,83,22,83,0,785,False,0.023684210526315752
0.20481927710843373,83,17,83,0,786,False,0.002631578947368318
0.24096385542168675,83,20,83,0,787,False,0.018421052631578894
0.25301204819277107,83,21,83,0,788,False,0.018421052631578894
0.2289156626506024,83,19,83,0,789,False,0.010526315789473606
0.27710843373493976,83,23,83,0,790,False,0.02894736842105261
0.1927710843373494,83,16,83,0,791,False,0.002631578947368318
0.25301204819277107,83,21,83,0,792,False,0.010526315789473606
0.21686746987951808,83,18,83,0,793,False,0.010526315789473606
0.25301204819277107,83,21,83,0,794,False,0.013157894736842035
0.24096385542168675,83,20,83,0,795,False,0.013157894736842035
0.1927710843373494,83,16,83,0,796,False,0.010526315789473606
0.20481927710843373,83,17,83,0,797,False,0.0052631578947367474
0.1566265060240964,83,13,83,0,798,False,-0.007894736842105288
0.1686746987951807,83,14,83,0,799,False,0.0
0.2289156626506024,83,19,83,0,800,False,0.015789473684210464
0.27710843373493976,83,23,83,0,801,False,0.015789473684210464
0.20481927710843373,83,17,83,0,802,False,0.0052631578947367474
0.25301204819277107,83,21,83,0,803,False,0.018421052631578894
0.20481927710843373,83,17,83,0,804,False,-0.0026315789473684292
0.2289156626506024,83,19,83,0,805,False,0.013157894736842035
0.27710843373493976,83,23,83,0,806,False,0.023684210526315752
0.25301204819277107,83,21,83,0,807,False,0.013157894736842035
0.3614457831325301,83,30,83,0,808,False,0.044736842105263075
0.21686746987951808,83,18,83,0,809,False,0.010526315789473606
0.25301204819277107,83,21,83,0,810,False,0.02894736842105261
0.13253012048192772,83,11,83,0,811,False,-0.0052631578947368585
0.13253012048192772,83,11,83,0,812,False,0.0052631578947367474
0.25301204819277107,83,21,83,0,813,False,0.002631578947368318
0.1566265060240964,83,13,83,0,814,False,-0.0052631578947368585
0.18072289156626506,83,15,83,0,815,False,0.002631578947368318
0.27710843373493976,83,23,83,0,816,False,0.021052631578947323
0.21686746987951808,83,18,83,0,817,False,0.010526315789473606
0.1566265060240964,83,13,83,0,818,False,-0.013157894736842146
0.1566265060240964,83,13,83,0,819,False,-0.0026315789473684292
0.27710843373493976,83,23,83,0,820,False,0.023684210526315752
0.2289156626506024,83,19,83,0,821,False,0.02894736842105261
0.2289156626506024,83,19,83,0,822,False,0.021052631578947323
0.21686746987951808,83,18,83,0,823,False,0.018421052631578894
0.25301204819277107,83,21,83,0,824,False,0.018421052631578894
0.2289156626506024,83,19,83,0,825,False,0.018421052631578894
0.18072289156626506,83,15,83,0,826,False,0.015789473684210464
0.13253012048192772,83,11,83,0,827,False,0.013157894736842035
0.24096385542168675,83,20,83,0,828,False,0.018421052631578894
0.1686746987951807,83,14,83,0,829,False,0.021052631578947323
0.3373493975903614,83,28,83,0,830,False,0.03421052631578947
0.3132530120481928,83,26,83,0,831,False,0.02631578947368418
0.2289156626506024,83,19,83,0,832,False,0.0052631578947367474
0.2289156626506024,83,19,83,0,833,False,0.010526315789473606
0.20481927710843373,83,17,83,0,834,False,0.010526315789473606
0.25301204819277107,83,21,83,0,835,False,0.010526315789473606
0.1686746987951807,83,14,83,0,836,False,0.010526315789473606
0.1686746987951807,83,14,83,0,837,False,0.0052631578947367474
0.3253012048192771,83,27,83,0,838,False,0.039473684210526216
0.1927710843373494,83,16,83,0,839,False,0.002631578947368318
0.21686746987951808,83,18,83,0,840,False,0.018421052631578894
0.3373493975903614,83,28,83,0,841,False,0.02894736842105261
0.30120481927710846,83,25,83,0,842,False,0.02631578947368418
0.21686746987951808,83,18,83,0,843,False,0.021052631578947323
0.26506024096385544,83,22,83,0,844,False,0.018421052631578894
0.25301204819277107,83,21,83,0,845,False,0.02631578947368418
0.2289156626506024,83,19,83,0,846,False,0.013157894736842035
0.1686746987951807,83,14,83,0,847,False,-0.0026315789473684292
0.1566265060240964,83,13,83,0,848,False,0.002631578947368318
0.1566265060240964,83,13,83,0,849,False,0.002631578947368318
0.20481927710843373,83,17,83,0,850,False,0.007894736842105177
0.26506024096385544,83,22,83,0,851,False,0.023684210526315752
0.18072289156626506,83,15,83,0,852,False,0.0
0.26506024096385544,83,22,83,0,853,False,0.021052631578947323
0.18072289156626506,83,15,83,0,854,False,0.002631578947368318
0.1566265060240964,83,13,83,0,855,False,-0.0026315789473684292
0.2891566265060241,83,24,83,0,856,False,0.02631578947368418
0.18072289156626506,83,15,83,0,857,False,0.002631578947368318
0.2289156626506024,83,19,83,0,858,False,0.010526315789473606
0.20481927710843373,83,17,83,0,859,False,-0.0026315789473684292
0.2891566265060241,83,24,83,0,860,False,0.013157894736842035
0.18072289156626506,83,15,83,0,861,False,-0.007894736842105288
0.1927710843373494,83,16,83,0,862,False,0.0052631578947367474
0.1566265060240964,83,13,83,0,863,False,0.002631578947368318
0.14457831325301204,83,12,83,0,864,False,0.015789473684210464
0.1927710843373494,83,16,83,0,865,False,0.013157894736842035
0.27710843373493976,83,23,83,0,866,False,0.02894736842105261
0.2289156626506024,83,19,83,0,867,False,-0.0026315789473684292
0.20481927710843373,83,17,83,0,868,False,0.002631578947368318
0.2289156626506024,83,19,83,0,869,False,0.007894736842105177
0.18072289156626506,83,15,83,0,870,False,0.002631578947368318
0.1927710843373494,83,16,83,0,871,False,0.007894736842105177
0.2289156626506024,83,19,83,0,872,False,0.010526315789473606
0.27710843373493976,83,23,83,0,873,False,0.021052631578947323
0.1927710843373494,83,16,83,0,874,False,0.0052631578947367474
0.18072289156626506,83,15,83,0,875,False,0.013157894736842035
0.21686746987951808,83,18,83,0,876,False,0.015789473684210464
0.18072289156626506,83,15,83,0,877,False,0.010526315789473606
0.3614457831325301,83,30,83,0,878,False,0.039473684210526216
0.2289156626506024,83,19,83,0,879,False,0.002631578947368318
0.1927710843373494,83,16,83,0,880,False,0.002631578947368318
0.1927710843373494,83,16,83,0,881,False,0.002631578947368318
0.24096385542168675,83,20,83,0,882,False,0.007894736842105177
0.2891566265060241,83,24,83,0,883,False,0.015789473684210464
0.21686746987951808,83,18,83,0,884,False,0.0
0.2289156626506024,83,19,83,0,885,False,-0.0052631578947368585
0.13253012048192772,83,11,83,0,886,False,0.002631578947368318
0.20481927710843373,83,17,83,0,887,False,-0.0052631578947368585
0.24096385542168675,83,20,83,0,888,False,0.002631578947368318
0.1927710843373494,83,16,83,0,889,False,0.007894736842105177
0.2289156626506024,83,19,83,0,890,False,0.0
0.20481927710843373,83,17,83,0,891,False,-0.007894736842105288
0.18072289156626506,83,15,83,0,892,False,0.0
0.14457831325301204,83,12,83,0,893,False,0.0052631578947367474
0.2289156626506024,83,19,83,0,894,False,0.0052631578947367474
0.2289156626506024,83,19,83,0,895,False,0.0052631578947367474
0.24096385542168675,83,20,83,0,896,False,0.0052631578947367474
0.3253012048192771,83,27,83,0,897,False,0.015789473684210464
0.37349397590361444,83,31,83,0,898,False,0.04999999999999993
0.20481927710843373,83,17,83,0,899,False,-0.007894736842105288
0.25301204819277107,83,21,83,0,900,False,0.010526315789473606
0.20481927710843373,83,17,83,0,901,False,0.0052631578947367474
0.1686746987951807,83,14,83,0,902,False,0.02894736842105261
0.1686746987951807,83,14,83,0,903,False,0.021052631578947323
0.2891566265060241,83,24,83,0,904,False,0.010526315789473606
0.2289156626506024,83,19,83,0,905,False,0.0052631578947367474
0.20481927710843373,83,17,83,0,906,False,0.0
0.18072289156626506,83,15,83,0,907,False,0.02894736842105261
0.1686746987951807,83,14,83,0,908,False,0.013157894736842035
0.1686746987951807,83,14,83,0,909,False,0.007894736842105177
0.1686746987951807,83,14,83,0,910,False,-0.0026315789473684292
0.3132530120481928,83,26,83,0,911,False,0.015789473684210464
0.12048192771084337,83,10,83,0,912,False,0.018421052631578894
0.13253012048192772,83,11,83,0,913,False,0.021052631578947323
0.18072289156626506,83,15,83,0,914,False,0.015789473684210464
0.18072289156626506,83,15,83,0,915,False,0.015789473684210464
0.20481927710843373,83,17,83,0,916,False,0.013157894736842035
0.18072289156626506,83,15,83,0,917,False,0.0052631578947367474
0.1686746987951807,83,14,83,0,918,False,0.0052631578947367474
0.21686746987951808,83,18,83,0,919,False,0.007894736842105177
0.1686746987951807,83,14,83,0,920,False,0.007894736842105177
0.3253012048192771,83,27,83,0,921,False,0.03157894736842104
0.1686746987951807,83,14,83,0,922,False,0.010526315789473606
0.20481927710843373,83,17,83,0,923,False,0.013157894736842035
0.1927710843373494,83,16,83,0,924,False,0.002631578947368318
0.1686746987951807,83,14,83,0,925,False,0.002631578947368318
0.1927710843373494,83,16,83,0,926,False,0.002631578947368318
0.21686746987951808,83,18,83,0,927,False,0.013157894736842035
0.1686746987951807,83,14,83,0,928,False,0.0052631578947367474
0.21686746987951808,83,18,83,0,929,False,0.0
0.1927710843373494,83,16,83,0,930,False,0.0052631578947367474
0.24096385542168675,83,20,83,0,931,False,0.015789473684210464
0.14457831325301204,83,12,83,0,932,False,0.021052631578947323
